lat,lng,cat
52.518338,-1.902252,shoplifting
52.518338,-1.902252,shoplifting
52.517944,-1.903855,shoplifting
52.528354,-1.820405,burglary_biz
52.524728,-1.818356,burglary_biz
52.52213,-1.812722,burglary_biz
52.52639,-1.811702,burglary_biz
52.52639,-1.811702,robbery_biz
52.518477,-1.805104,shoplifting
52.522221,-1.802567,shoplifting
52.518477,-1.805104,shoplifting
52.522221,-1.802567,shoplifting
52.518477,-1.805104,shoplifting
52.518477,-1.805104,shoplifting
52.518477,-1.805104,shoplifting
52.523293,-1.814722,burglary_biz
52.517564,-1.807599,shoplifting
52.525787,-1.85638,burglary_biz
52.520302,-1.848056,burglary_biz
52.524308,-1.845507,burglary_biz
52.524247,-1.846672,burglary_biz
52.523475,-1.847913,robbery_biz
52.523178,-1.870788,burglary_biz
52.525322,-1.858695,burglary_biz
52.525909,-1.860728,burglary_biz
52.524839,-1.860554,burglary_biz
52.523178,-1.870788,robbery_biz
52.524417,-1.861292,robbery_biz
52.525322,-1.858695,robbery_biz
52.525322,-1.858695,shoplifting
52.525322,-1.858695,shoplifting
52.525322,-1.858695,shoplifting
52.525322,-1.858695,shoplifting
52.525322,-1.858695,shoplifting
52.523436,-1.787705,burglary_biz
52.518689,-1.787168,burglary_biz
52.51168,-1.789191,burglary_biz
52.512467,-1.802257,robbery_biz
52.518303,-1.797707,robbery_biz
52.512467,-1.802257,robbery_biz
52.518723,-1.79629,robbery_biz
52.518303,-1.797707,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518303,-1.797707,shoplifting
52.518303,-1.797707,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518303,-1.797707,shoplifting
52.518303,-1.797707,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.515102,-1.797619,shoplifting
52.512467,-1.802257,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.512467,-1.802257,shoplifting
52.518303,-1.797707,shoplifting
52.518303,-1.797707,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518723,-1.79629,shoplifting
52.518303,-1.797707,shoplifting
52.518723,-1.79629,shoplifting
52.515102,-1.797619,shoplifting
52.514031,-1.791523,burglary_biz
52.51505,-1.793257,robbery_biz
52.525424,-1.783318,burglary_biz
52.519786,-1.860275,burglary_biz
52.521809,-1.860505,burglary_biz
52.519786,-1.860275,burglary_biz
52.520513,-1.858932,burglary_biz
52.517309,-1.856216,robbery_biz
52.518865,-1.856815,robbery_biz
52.515582,-1.855057,burglary_biz
52.513865,-1.855299,burglary_biz
52.511183,-1.860023,robbery_biz
52.512889,-1.85875,robbery_biz
52.51781,-1.854063,robbery_biz
52.510201,-1.858582,robbery_biz
52.516197,-1.858106,burglary_biz
52.518339,-1.860486,burglary_biz
52.514011,-1.835951,burglary_biz
52.510901,-1.836625,burglary_biz
52.519677,-1.844477,burglary_biz
52.522953,-1.840413,robbery_biz
52.522217,-1.841742,robbery_biz
52.522953,-1.840413,robbery_biz
52.522099,-1.840578,robbery_biz
52.522953,-1.840413,shoplifting
52.522953,-1.840413,theft_person
52.507612,-1.851371,burglary_biz
52.511625,-1.853626,burglary_biz
52.509117,-1.854165,burglary_biz
52.512488,-1.854007,shoplifting
52.520079,-1.849899,robbery_biz
52.515568,-1.850799,burglary_biz
52.513825,-1.851821,burglary_biz
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.513825,-1.851821,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.521504,-1.845193,shoplifting
52.507039,-1.918335,burglary_biz
52.508687,-1.92287,robbery_biz
52.507424,-1.930592,shoplifting
52.515322,-1.923241,burglary_biz
52.515791,-1.925171,robbery_biz
52.514565,-1.935119,burglary_biz
52.514565,-1.935119,burglary_biz
52.515101,-1.903481,burglary_biz
52.515101,-1.903481,robbery_biz
52.515101,-1.903481,robbery_biz
52.514292,-1.903733,robbery_biz
52.515899,-1.901003,robbery_biz
52.516027,-1.903656,robbery_biz
52.515899,-1.901003,theft_person
52.514292,-1.903733,theft_person
52.512336,-1.887986,burglary_biz
52.511482,-1.887325,burglary_biz
52.512336,-1.887986,robbery_biz
52.512336,-1.887986,robbery_biz
52.512336,-1.887986,robbery_biz
52.514281,-1.890913,shoplifting
52.512336,-1.887986,shoplifting
52.512336,-1.887986,shoplifting
52.510091,-1.890791,burglary_biz
52.508851,-1.890927,burglary_biz
52.523178,-1.898172,burglary_biz
52.526292,-1.902484,burglary_biz
52.526313,-1.895571,burglary_biz
52.515117,-1.882158,robbery_biz
52.519474,-1.897517,robbery_biz
52.526313,-1.895571,robbery_biz
52.515529,-1.938463,burglary_biz
