SuperWEB2(tm)

"Census 2022-Person-2Fv1"
"Scotland's Census 2022 - National Records of Scotland Table UV601 - Economic activity All people aged 16 and over"
"Intermediate Zone - Data Zone 2011 by Economic activity"
"Counting: Individuals"

Filters:
"Default Summation","Individuals"

"Counting","Intermediate Zone - Data Zone 2011","Economic activity","Count",
"Individuals","S01006515","Economically Active (excluding full-time students) - Employee - Part-time",73
"Individuals","S01006515","Economically Active (excluding full-time students) - Employee - Full-time",195
"Individuals","S01006515","Economically Active (excluding full-time students) - Self-employed with employees - Total",20
"Individuals","S01006515","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",5
"Individuals","S01006515","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",17
"Individuals","S01006515","Economically Active (excluding full-time students) - Self-employed without employees - Total",47
"Individuals","S01006515","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",17
"Individuals","S01006515","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",24
"Individuals","S01006515","Economically Active (excluding full-time students) - Unemployed - Available for work",6
"Individuals","S01006515","Economically Active full-time students - Total",24
"Individuals","S01006515","Economically Active full-time students - Employee - Total",20
"Individuals","S01006515","Economically Active full-time students - Employee - Part-time",17
"Individuals","S01006515","Economically Active full-time students - Employee - Full-time",3
"Individuals","S01006515","Economically Active full-time students - Self-employed with employees - Total",0
"Individuals","S01006515","Economically Active full-time students - Self-employed with employees - Part-time",0
"Individuals","S01006515","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006515","Economically Active full-time students - Self-employed without employees - Total",0
"Individuals","S01006515","Economically Active full-time students - Self-employed without employees - Part-time",0
"Individuals","S01006515","Economically Active full-time students - Self-employed without employees - Full-time",0
"Individuals","S01006515","Economically Active full-time students - Unemployed - Available for work",3
"Individuals","S01006515","Economically Inactive - Total",215
"Individuals","S01006515","Economically inactive - Retired",133
"Individuals","S01006515","Economically inactive - Student",26
"Individuals","S01006515","Economically inactive - Looking after home/ family",33
"Individuals","S01006515","Economically inactive - Long term sick or disabled",4
"Individuals","S01006515","Economically inactive - Other",19
"Individuals","S01006516","All people aged 16 and over",527
"Individuals","S01006516","Economically Active (excluding full-time students) - Total",239
"Individuals","S01006516","Economically Active (excluding full-time students) - Employee - Total",190
"Individuals","S01006516","Economically Active (excluding full-time students) - Employee - Part-time",36
"Individuals","S01006516","Economically Active (excluding full-time students) - Employee - Full-time",154
"Individuals","S01006516","Economically Active (excluding full-time students) - Self-employed with employees - Total",8
"Individuals","S01006516","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",0
"Individuals","S01006516","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",9
"Individuals","S01006516","Economically Active (excluding full-time students) - Self-employed without employees - Total",26
"Individuals","S01006516","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",10
"Individuals","S01006516","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",16
"Individuals","S01006516","Economically Active (excluding full-time students) - Unemployed - Available for work",13
"Individuals","S01006516","Economically Active full-time students - Total",10
"Individuals","S01006516","Economically Active full-time students - Employee - Total",5
"Individuals","S01006516","Economically Active full-time students - Employee - Part-time",2
"Individuals","S01006516","Economically Active full-time students - Employee - Full-time",1
"Individuals","S01006516","Economically Active full-time students - Self-employed with employees - Total",0
"Individuals","S01006516","Economically Active full-time students - Self-employed with employees - Part-time",0
"Individuals","S01006516","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006516","Economically Active full-time students - Self-employed without employees - Total",3
"Individuals","S01006516","Economically Active full-time students - Self-employed without employees - Part-time",1
"Individuals","S01006516","Economically Active full-time students - Self-employed without employees - Full-time",1
"Individuals","S01006516","Economically Active full-time students - Unemployed - Available for work",3
"Individuals","S01006516","Economically Inactive - Total",273
"Individuals","S01006516","Economically inactive - Retired",135
"Individuals","S01006516","Economically inactive - Student",29
"Individuals","S01006516","Economically inactive - Looking after home/ family",28
"Individuals","S01006516","Economically inactive - Long term sick or disabled",44
"Individuals","S01006516","Economically inactive - Other",44
"Individuals","S01006517","All people aged 16 and over",1557
"Individuals","S01006517","Economically Active (excluding full-time students) - Total",1072
"Individuals","S01006517","Economically Active (excluding full-time students) - Employee - Total",918
"Individuals","S01006517","Economically Active (excluding full-time students) - Employee - Part-time",164
"Individuals","S01006517","Economically Active (excluding full-time students) - Employee - Full-time",754
"Individuals","S01006517","Economically Active (excluding full-time students) - Self-employed with employees - Total",31
"Individuals","S01006517","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",8
"Individuals","S01006517","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",23
"Individuals","S01006517","Economically Active (excluding full-time students) - Self-employed without employees - Total",93
"Individuals","S01006517","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",42
"Individuals","S01006517","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",51
"Individuals","S01006517","Economically Active (excluding full-time students) - Unemployed - Available for work",30
"Individuals","S01006517","Economically Active full-time students - Total",59
"Individuals","S01006517","Economically Active full-time students - Employee - Total",45
"Individuals","S01006517","Economically Active full-time students - Employee - Part-time",34
"Individuals","S01006517","Economically Active full-time students - Employee - Full-time",8
"Individuals","S01006517","Economically Active full-time students - Self-employed with employees - Total",0
"Individuals","S01006517","Economically Active full-time students - Self-employed with employees - Part-time",0
"Individuals","S01006517","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006517","Economically Active full-time students - Self-employed without employees - Total",2
"Individuals","S01006517","Economically Active full-time students - Self-employed without employees - Part-time",2
"Individuals","S01006517","Economically Active full-time students - Self-employed without employees - Full-time",0
"Individuals","S01006517","Economically Active full-time students - Unemployed - Available for work",12
"Individuals","S01006517","Economically Inactive - Total",429
"Individuals","S01006517","Economically inactive - Retired",239
"Individuals","S01006517","Economically inactive - Student",58
"Individuals","S01006517","Economically inactive - Looking after home/ family",58
"Individuals","S01006517","Economically inactive - Long term sick or disabled",30
"Individuals","S01006517","Economically inactive - Other",38
"Individuals","S01006518","All people aged 16 and over",516
"Individuals","S01006518","Economically Active (excluding full-time students) - Total",244
"Individuals","S01006518","Economically Active (excluding full-time students) - Employee - Total",199
"Individuals","S01006518","Economically Active (excluding full-time students) - Employee - Part-time",50
"Individuals","S01006518","Economically Active (excluding full-time students) - Employee - Full-time",146
"Individuals","S01006518","Economically Active (excluding full-time students) - Self-employed with employees - Total",12
"Individuals","S01006518","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",2
"Individuals","S01006518","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",14
"Individuals","S01006518","Economically Active (excluding full-time students) - Self-employed without employees - Total",24
"Individuals","S01006518","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",9
"Individuals","S01006518","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",15
"Individuals","S01006518","Economically Active (excluding full-time students) - Unemployed - Available for work",10
"Individuals","S01006518","Economically Active full-time students - Total",15
"Individuals","S01006518","Economically Active full-time students - Employee - Total",12
"Individuals","S01006518","Economically Active full-time students - Employee - Part-time",12
"Individuals","S01006518","Economically Active full-time students - Employee - Full-time",0
"Individuals","S01006518","Economically Active full-time students - Self-employed with employees - Total",1
"Individuals","S01006518","Economically Active full-time students - Self-employed with employees - Part-time",1
"Individuals","S01006518","Economically Active full-time students - Self-employed with employees - Full-time",0
"Individuals","S01006518","Economically Active full-time students - Self-employed without employees - Total",0
"Individuals","S01006518","Economically Active full-time students - Self-employed without employees - Part-time",0
"Individuals","S01006518","Economically Active full-time students - Self-employed without employees - Full-time",0
"Individuals","S01006518","Economically Active full-time students - Unemployed - Available for work",4
"Individuals","S01006518","Economically Inactive - Total",253
"Individuals","S01006518","Economically inactive - Retired",185
"Individuals","S01006518","Economically inactive - Student",32
"Individuals","S01006518","Economically inactive - Looking after home/ family",26
"Individuals","S01006518","Economically inactive - Long term sick or disabled",2
"Individuals","S01006518","Economically inactive - Other",11
"Individuals","S01006519","All people aged 16 and over",656
"Individuals","S01006519","Economically Active (excluding full-time students) - Total",337
"Individuals","S01006519","Economically Active (excluding full-time students) - Employee - Total",278
"Individuals","S01006519","Economically Active (excluding full-time students) - Employee - Part-time",69
"Individuals","S01006519","Economically Active (excluding full-time students) - Employee - Full-time",209
"Individuals","S01006519","Economically Active (excluding full-time students) - Self-employed with employees - Total",13
"Individuals","S01006519","Economically Active (excluding full-time students) - Self-employed with employees - Part-time",2
"Individuals","S01006519","Economically Active (excluding full-time students) - Self-employed with employees - Full-time",12
"Individuals","S01006519","Economically Active (excluding full-time students) - Self-employed without employees - Total",40
"Individuals","S01006519","Economically Active (excluding full-time students) - Self-employed without employees - Part-time",13
"Individuals","S01006519","Economically Active (excluding full-time students) - Self-employed without employees - Full-time",27
"Individuals","S01006519","Economically Active (excluding full-time students) - Unemployed - Available for work",7
"Individuals","S01006519","Economically Active full-time students - Total",16
"Individuals","S01006519","Economically Active full-time students - Employee - Total",12
