SuperWEB2(tm)

"Census 2022-Person-2Fv1"
"Scotland's Census 2022 - National Records of Scotland Table UV606 - Occupation All people aged 16 and over in employment the week before the census"
"Intermediate Zone - Data Zone 2011 by Occupation (Grouped) by Economic activity"
"Counting: Individuals"

Filters:
"Default Summation","Individuals"
"Economic activity","1 - 13"

"Counting","Economic activity","Intermediate Zone - Data Zone 2011","Occupation (Grouped)","Count",
"Individuals","1 - 13","S01010794","Sales and Customer Service Occupations - Total",21
"Individuals","1 - 13","S01010794","Sales Occupations",17
"Individuals","1 - 13","S01010794","Customer Service Occupations",4
"Individuals","1 - 13","S01010794","Process, Plant and Machine Operatives - Total",23
"Individuals","1 - 13","S01010794","Process, Plant and Machine Operatives",18
"Individuals","1 - 13","S01010794","Transport and Mobile machine Drivers and Operatives",8
"Individuals","1 - 13","S01010794","Elementary Occupations - Total",21
"Individuals","1 - 13","S01010794","Elementary Trades and Related Occupations",0
"Individuals","1 - 13","S01010794","Elementary Administration and Service Occupations",19
"Individuals","1 - 13","S01010795","All people aged 16 and over in employment the week before the census",484
"Individuals","1 - 13","S01010795","Managers, Directors and Senior Officials - Total",40
"Individuals","1 - 13","S01010795","Corporate Managers and Directors",15
"Individuals","1 - 13","S01010795","Other Managers and Proprietors",26
"Individuals","1 - 13","S01010795","Professional Occupations - Total",85
"Individuals","1 - 13","S01010795","Science, Research, Engineering and Technology Professionals",26
"Individuals","1 - 13","S01010795","Health Professionals",17
"Individuals","1 - 13","S01010795","Teaching and Educational Professionals",16
"Individuals","1 - 13","S01010795","Business, Media and Public Service Professionals",27
"Individuals","1 - 13","S01010795","Associate Professional and Technical Occupations - Total",77
"Individuals","1 - 13","S01010795","Science, Engineering and Technology Associate Professionals",27
"Individuals","1 - 13","S01010795","Health and Social Care Associate Professionals",10
"Individuals","1 - 13","S01010795","Protective Service Occupations",16
"Individuals","1 - 13","S01010795","Culture, Media and Sports Occupations",4
"Individuals","1 - 13","S01010795","Business and Public Service Associate Professionals",17
"Individuals","1 - 13","S01010795","Administrative and Secretarial Occupations - Total",37
"Individuals","1 - 13","S01010795","Administrative Occupations",29
"Individuals","1 - 13","S01010795","Secretarial and related Occupations",8
"Individuals","1 - 13","S01010795","Skilled Trade Occupations - Total",57
"Individuals","1 - 13","S01010795","Skilled Agriculture and related Trades",5
"Individuals","1 - 13","S01010795","Skilled Metal, Electrical and Electronic Trades",18
"Individuals","1 - 13","S01010795","Skilled Construction and Building Trades",23
"Individuals","1 - 13","S01010795","Textiles, Printing and Other Skilled Trades",9
"Individuals","1 - 13","S01010795","Caring, Leisure and Other Service Occupations - Total",47
"Individuals","1 - 13","S01010795","Caring Personal Service Occupations",33
"Individuals","1 - 13","S01010795","Leisure, Travel and Related Personal Service",14
"Individuals","1 - 13","S01010795","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010795","Sales and Customer Service Occupations - Total",36
"Individuals","1 - 13","S01010795","Sales Occupations",30
"Individuals","1 - 13","S01010795","Customer Service Occupations",6
"Individuals","1 - 13","S01010795","Process, Plant and Machine Operatives - Total",41
"Individuals","1 - 13","S01010795","Process, Plant and Machine Operatives",22
"Individuals","1 - 13","S01010795","Transport and Mobile machine Drivers and Operatives",19
"Individuals","1 - 13","S01010795","Elementary Occupations - Total",62
"Individuals","1 - 13","S01010795","Elementary Trades and Related Occupations",12
"Individuals","1 - 13","S01010795","Elementary Administration and Service Occupations",50
"Individuals","1 - 13","S01010796","All people aged 16 and over in employment the week before the census",427
"Individuals","1 - 13","S01010796","Managers, Directors and Senior Officials - Total",36
"Individuals","1 - 13","S01010796","Corporate Managers and Directors",19
"Individuals","1 - 13","S01010796","Other Managers and Proprietors",15
"Individuals","1 - 13","S01010796","Professional Occupations - Total",92
"Individuals","1 - 13","S01010796","Science, Research, Engineering and Technology Professionals",36
"Individuals","1 - 13","S01010796","Health Professionals",14
"Individuals","1 - 13","S01010796","Teaching and Educational Professionals",17
"Individuals","1 - 13","S01010796","Business, Media and Public Service Professionals",22
"Individuals","1 - 13","S01010796","Associate Professional and Technical Occupations - Total",61
"Individuals","1 - 13","S01010796","Science, Engineering and Technology Associate Professionals",14
"Individuals","1 - 13","S01010796","Health and Social Care Associate Professionals",8
"Individuals","1 - 13","S01010796","Protective Service Occupations",16
"Individuals","1 - 13","S01010796","Culture, Media and Sports Occupations",8
"Individuals","1 - 13","S01010796","Business and Public Service Associate Professionals",18
"Individuals","1 - 13","S01010796","Administrative and Secretarial Occupations - Total",35
"Individuals","1 - 13","S01010796","Administrative Occupations",30
"Individuals","1 - 13","S01010796","Secretarial and related Occupations",5
"Individuals","1 - 13","S01010796","Skilled Trade Occupations - Total",87
"Individuals","1 - 13","S01010796","Skilled Agriculture and related Trades",41
"Individuals","1 - 13","S01010796","Skilled Metal, Electrical and Electronic Trades",21
"Individuals","1 - 13","S01010796","Skilled Construction and Building Trades",18
"Individuals","1 - 13","S01010796","Textiles, Printing and Other Skilled Trades",10
"Individuals","1 - 13","S01010796","Caring, Leisure and Other Service Occupations - Total",30
"Individuals","1 - 13","S01010796","Caring Personal Service Occupations",24
"Individuals","1 - 13","S01010796","Leisure, Travel and Related Personal Service",6
"Individuals","1 - 13","S01010796","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010796","Sales and Customer Service Occupations - Total",16
"Individuals","1 - 13","S01010796","Sales Occupations",15
"Individuals","1 - 13","S01010796","Customer Service Occupations",2
"Individuals","1 - 13","S01010796","Process, Plant and Machine Operatives - Total",21
"Individuals","1 - 13","S01010796","Process, Plant and Machine Operatives",12
"Individuals","1 - 13","S01010796","Transport and Mobile machine Drivers and Operatives",9
"Individuals","1 - 13","S01010796","Elementary Occupations - Total",49
"Individuals","1 - 13","S01010796","Elementary Trades and Related Occupations",18
"Individuals","1 - 13","S01010796","Elementary Administration and Service Occupations",31
"Individuals","1 - 13","S01010797","All people aged 16 and over in employment the week before the census",401
"Individuals","1 - 13","S01010797","Managers, Directors and Senior Officials - Total",39
"Individuals","1 - 13","S01010797","Corporate Managers and Directors",22
"Individuals","1 - 13","S01010797","Other Managers and Proprietors",20
"Individuals","1 - 13","S01010797","Professional Occupations - Total",97
"Individuals","1 - 13","S01010797","Science, Research, Engineering and Technology Professionals",25
"Individuals","1 - 13","S01010797","Health Professionals",22
"Individuals","1 - 13","S01010797","Teaching and Educational Professionals",27
"Individuals","1 - 13","S01010797","Business, Media and Public Service Professionals",28
"Individuals","1 - 13","S01010797","Associate Professional and Technical Occupations - Total",56
"Individuals","1 - 13","S01010797","Science, Engineering and Technology Associate Professionals",12
"Individuals","1 - 13","S01010797","Health and Social Care Associate Professionals",10
"Individuals","1 - 13","S01010797","Protective Service Occupations",8
"Individuals","1 - 13","S01010797","Culture, Media and Sports Occupations",5
"Individuals","1 - 13","S01010797","Business and Public Service Associate Professionals",16
"Individuals","1 - 13","S01010797","Administrative and Secretarial Occupations - Total",41
"Individuals","1 - 13","S01010797","Administrative Occupations",35
"Individuals","1 - 13","S01010797","Secretarial and related Occupations",5
"Individuals","1 - 13","S01010797","Skilled Trade Occupations - Total",79
"Individuals","1 - 13","S01010797","Skilled Agriculture and related Trades",28
"Individuals","1 - 13","S01010797","Skilled Metal, Electrical and Electronic Trades",29
"Individuals","1 - 13","S01010797","Skilled Construction and Building Trades",16
"Individuals","1 - 13","S01010797","Textiles, Printing and Other Skilled Trades",3
"Individuals","1 - 13","S01010797","Caring, Leisure and Other Service Occupations - Total",25
"Individuals","1 - 13","S01010797","Caring Personal Service Occupations",21
"Individuals","1 - 13","S01010797","Leisure, Travel and Related Personal Service",4
"Individuals","1 - 13","S01010797","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010797","Sales and Customer Service Occupations - Total",23
"Individuals","1 - 13","S01010797","Sales Occupations",19
"Individuals","1 - 13","S01010797","Customer Service Occupations",4
"Individuals","1 - 13","S01010797","Process, Plant and Machine Operatives - Total",20
"Individuals","1 - 13","S01010797","Process, Plant and Machine Operatives",14
"Individuals","1 - 13","S01010797","Transport and Mobile machine Drivers and Operatives",6
"Individuals","1 - 13","S01010797","Elementary Occupations - Total",23
"Individuals","1 - 13","S01010797","Elementary Trades and Related Occupations",9
"Individuals","1 - 13","S01010797","Elementary Administration and Service Occupations",14
"Individuals","1 - 13","S01010798","All people aged 16 and over in employment the week before the census",341
"Individuals","1 - 13","S01010798","Managers, Directors and Senior Officials - Total",31
"Individuals","1 - 13","S01010798","Corporate Managers and Directors",17
"Individuals","1 - 13","S01010798","Other Managers and Proprietors",16
"Individuals","1 - 13","S01010798","Professional Occupations - Total",66
"Individuals","1 - 13","S01010798","Science, Research, Engineering and Technology Professionals",24
"Individuals","1 - 13","S01010798","Health Professionals",11
"Individuals","1 - 13","S01010798","Teaching and Educational Professionals",11
"Individuals","1 - 13","S01010798","Business, Media and Public Service Professionals",20
"Individuals","1 - 13","S01010798","Associate Professional and Technical Occupations - Total",49
"Individuals","1 - 13","S01010798","Science, Engineering and Technology Associate Professionals",13
"Individuals","1 - 13","S01010798","Health and Social Care Associate Professionals",11
"Individuals","1 - 13","S01010798","Protective Service Occupations",7
"Individuals","1 - 13","S01010798","Culture, Media and Sports Occupations",3
"Individuals","1 - 13","S01010798","Business and Public Service Associate Professionals",14
"Individuals","1 - 13","S01010798","Administrative and Secretarial Occupations - Total",36
"Individuals","1 - 13","S01010798","Administrative Occupations",32
"Individuals","1 - 13","S01010798","Secretarial and related Occupations",6
"Individuals","1 - 13","S01010798","Skilled Trade Occupations - Total",67
"Individuals","1 - 13","S01010798","Skilled Agriculture and related Trades",27
"Individuals","1 - 13","S01010798","Skilled Metal, Electrical and Electronic Trades",20
"Individuals","1 - 13","S01010798","Skilled Construction and Building Trades",12
"Individuals","1 - 13","S01010798","Textiles, Printing and Other Skilled Trades",8
"Individuals","1 - 13","S01010798","Caring, Leisure and Other Service Occupations - Total",19
"Individuals","1 - 13","S01010798","Caring Personal Service Occupations",15
"Individuals","1 - 13","S01010798","Leisure, Travel and Related Personal Service",4
"Individuals","1 - 13","S01010798","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010798","Sales and Customer Service Occupations - Total",13
"Individuals","1 - 13","S01010798","Sales Occupations",9
"Individuals","1 - 13","S01010798","Customer Service Occupations",4
"Individuals","1 - 13","S01010798","Process, Plant and Machine Operatives - Total",30
"Individuals","1 - 13","S01010798","Process, Plant and Machine Operatives",18
"Individuals","1 - 13","S01010798","Transport and Mobile machine Drivers and Operatives",12
"Individuals","1 - 13","S01010798","Elementary Occupations - Total",28
"Individuals","1 - 13","S01010798","Elementary Trades and Related Occupations",7
"Individuals","1 - 13","S01010798","Elementary Administration and Service Occupations",18
"Individuals","1 - 13","S01010799","All people aged 16 and over in employment the week before the census",281
"Individuals","1 - 13","S01010799","Managers, Directors and Senior Officials - Total",22
"Individuals","1 - 13","S01010799","Corporate Managers and Directors",10
"Individuals","1 - 13","S01010799","Other Managers and Proprietors",12
"Individuals","1 - 13","S01010799","Professional Occupations - Total",68
"Individuals","1 - 13","S01010799","Science, Research, Engineering and Technology Professionals",24
"Individuals","1 - 13","S01010799","Health Professionals",12
"Individuals","1 - 13","S01010799","Teaching and Educational Professionals",16
"Individuals","1 - 13","S01010799","Business, Media and Public Service Professionals",20
"Individuals","1 - 13","S01010799","Associate Professional and Technical Occupations - Total",39
"Individuals","1 - 13","S01010799","Science, Engineering and Technology Associate Professionals",8
"Individuals","1 - 13","S01010799","Health and Social Care Associate Professionals",8
"Individuals","1 - 13","S01010799","Protective Service Occupations",14
"Individuals","1 - 13","S01010799","Culture, Media and Sports Occupations",3
"Individuals","1 - 13","S01010799","Business and Public Service Associate Professionals",10
"Individuals","1 - 13","S01010799","Administrative and Secretarial Occupations - Total",21
"Individuals","1 - 13","S01010799","Administrative Occupations",19
"Individuals","1 - 13","S01010799","Secretarial and related Occupations",2
"Individuals","1 - 13","S01010799","Skilled Trade Occupations - Total",39
"Individuals","1 - 13","S01010799","Skilled Agriculture and related Trades",4
"Individuals","1 - 13","S01010799","Skilled Metal, Electrical and Electronic Trades",13
"Individuals","1 - 13","S01010799","Skilled Construction and Building Trades",11
"Individuals","1 - 13","S01010799","Textiles, Printing and Other Skilled Trades",7
"Individuals","1 - 13","S01010799","Caring, Leisure and Other Service Occupations - Total",19
"Individuals","1 - 13","S01010799","Caring Personal Service Occupations",13
"Individuals","1 - 13","S01010799","Leisure, Travel and Related Personal Service",6
"Individuals","1 - 13","S01010799","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010799","Sales and Customer Service Occupations - Total",14
"Individuals","1 - 13","S01010799","Sales Occupations",11
"Individuals","1 - 13","S01010799","Customer Service Occupations",4
"Individuals","1 - 13","S01010799","Process, Plant and Machine Operatives - Total",22
"Individuals","1 - 13","S01010799","Process, Plant and Machine Operatives",16
"Individuals","1 - 13","S01010799","Transport and Mobile machine Drivers and Operatives",6
"Individuals","1 - 13","S01010799","Elementary Occupations - Total",37
"Individuals","1 - 13","S01010799","Elementary Trades and Related Occupations",4
"Individuals","1 - 13","S01010799","Elementary Administration and Service Occupations",33
"Individuals","1 - 13","S01010800","All people aged 16 and over in employment the week before the census",357
"Individuals","1 - 13","S01010800","Managers, Directors and Senior Officials - Total",13
"Individuals","1 - 13","S01010800","Corporate Managers and Directors",4
"Individuals","1 - 13","S01010800","Other Managers and Proprietors",9
"Individuals","1 - 13","S01010800","Professional Occupations - Total",28
"Individuals","1 - 13","S01010800","Science, Research, Engineering and Technology Professionals",18
"Individuals","1 - 13","S01010800","Health Professionals",3
"Individuals","1 - 13","S01010800","Teaching and Educational Professionals",3
"Individuals","1 - 13","S01010800","Business, Media and Public Service Professionals",4
"Individuals","1 - 13","S01010800","Associate Professional and Technical Occupations - Total",52
"Individuals","1 - 13","S01010800","Science, Engineering and Technology Associate Professionals",13
"Individuals","1 - 13","S01010800","Health and Social Care Associate Professionals",10
"Individuals","1 - 13","S01010800","Protective Service Occupations",11
"Individuals","1 - 13","S01010800","Culture, Media and Sports Occupations",1
"Individuals","1 - 13","S01010800","Business and Public Service Associate Professionals",13
"Individuals","1 - 13","S01010800","Administrative and Secretarial Occupations - Total",30
"Individuals","1 - 13","S01010800","Administrative Occupations",23
"Individuals","1 - 13","S01010800","Secretarial and related Occupations",7
"Individuals","1 - 13","S01010800","Skilled Trade Occupations - Total",68
"Individuals","1 - 13","S01010800","Skilled Agriculture and related Trades",1
"Individuals","1 - 13","S01010800","Skilled Metal, Electrical and Electronic Trades",28
"Individuals","1 - 13","S01010800","Skilled Construction and Building Trades",26
"Individuals","1 - 13","S01010800","Textiles, Printing and Other Skilled Trades",19
"Individuals","1 - 13","S01010800","Caring, Leisure and Other Service Occupations - Total",35
"Individuals","1 - 13","S01010800","Caring Personal Service Occupations",29
"Individuals","1 - 13","S01010800","Leisure, Travel and Related Personal Service",7
"Individuals","1 - 13","S01010800","Community and Civil Enforcement Occupations",2
"Individuals","1 - 13","S01010800","Sales and Customer Service Occupations - Total",36
"Individuals","1 - 13","S01010800","Sales Occupations",31
"Individuals","1 - 13","S01010800","Customer Service Occupations",5
"Individuals","1 - 13","S01010800","Process, Plant and Machine Operatives - Total",28
"Individuals","1 - 13","S01010800","Process, Plant and Machine Operatives",19
"Individuals","1 - 13","S01010800","Transport and Mobile machine Drivers and Operatives",9
"Individuals","1 - 13","S01010800","Elementary Occupations - Total",64
"Individuals","1 - 13","S01010800","Elementary Trades and Related Occupations",19
"Individuals","1 - 13","S01010800","Elementary Administration and Service Occupations",47
"Individuals","1 - 13","S01010801","All people aged 16 and over in employment the week before the census",304
"Individuals","1 - 13","S01010801","Managers, Directors and Senior Officials - Total",13
"Individuals","1 - 13","S01010801","Corporate Managers and Directors",9
"Individuals","1 - 13","S01010801","Other Managers and Proprietors",4
"Individuals","1 - 13","S01010801","Professional Occupations - Total",32
"Individuals","1 - 13","S01010801","Science, Research, Engineering and Technology Professionals",12
"Individuals","1 - 13","S01010801","Health Professionals",5
"Individuals","1 - 13","S01010801","Teaching and Educational Professionals",6
"Individuals","1 - 13","S01010801","Business, Media and Public Service Professionals",11
"Individuals","1 - 13","S01010801","Associate Professional and Technical Occupations - Total",40
"Individuals","1 - 13","S01010801","Science, Engineering and Technology Associate Professionals",11
"Individuals","1 - 13","S01010801","Health and Social Care Associate Professionals",6
"Individuals","1 - 13","S01010801","Protective Service Occupations",6
"Individuals","1 - 13","S01010801","Culture, Media and Sports Occupations",4
"Individuals","1 - 13","S01010801","Business and Public Service Associate Professionals",13
"Individuals","1 - 13","S01010801","Administrative and Secretarial Occupations - Total",25
"Individuals","1 - 13","S01010801","Administrative Occupations",24
"Individuals","1 - 13","S01010801","Secretarial and related Occupations",1
"Individuals","1 - 13","S01010801","Skilled Trade Occupations - Total",47
"Individuals","1 - 13","S01010801","Skilled Agriculture and related Trades",5
"Individuals","1 - 13","S01010801","Skilled Metal, Electrical and Electronic Trades",15
"Individuals","1 - 13","S01010801","Skilled Construction and Building Trades",14
"Individuals","1 - 13","S01010801","Textiles, Printing and Other Skilled Trades",13
"Individuals","1 - 13","S01010801","Caring, Leisure and Other Service Occupations - Total",30
"Individuals","1 - 13","S01010801","Caring Personal Service Occupations",22
"Individuals","1 - 13","S01010801","Leisure, Travel and Related Personal Service",8
"Individuals","1 - 13","S01010801","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010801","Sales and Customer Service Occupations - Total",37
"Individuals","1 - 13","S01010801","Sales Occupations",33
"Individuals","1 - 13","S01010801","Customer Service Occupations",5
"Individuals","1 - 13","S01010801","Process, Plant and Machine Operatives - Total",37
"Individuals","1 - 13","S01010801","Process, Plant and Machine Operatives",22
"Individuals","1 - 13","S01010801","Transport and Mobile machine Drivers and Operatives",15
"Individuals","1 - 13","S01010801","Elementary Occupations - Total",43
"Individuals","1 - 13","S01010801","Elementary Trades and Related Occupations",6
"Individuals","1 - 13","S01010801","Elementary Administration and Service Occupations",38
"Individuals","1 - 13","S01010802","All people aged 16 and over in employment the week before the census",253
"Individuals","1 - 13","S01010802","Managers, Directors and Senior Officials - Total",11
"Individuals","1 - 13","S01010802","Corporate Managers and Directors",10
"Individuals","1 - 13","S01010802","Other Managers and Proprietors",9
"Individuals","1 - 13","S01010802","Professional Occupations - Total",40
"Individuals","1 - 13","S01010802","Science, Research, Engineering and Technology Professionals",15
"Individuals","1 - 13","S01010802","Health Professionals",9
"Individuals","1 - 13","S01010802","Teaching and Educational Professionals",6
"Individuals","1 - 13","S01010802","Business, Media and Public Service Professionals",15
"Individuals","1 - 13","S01010802","Associate Professional and Technical Occupations - Total",44
"Individuals","1 - 13","S01010802","Science, Engineering and Technology Associate Professionals",15
"Individuals","1 - 13","S01010802","Health and Social Care Associate Professionals",8
"Individuals","1 - 13","S01010802","Protective Service Occupations",4
"Individuals","1 - 13","S01010802","Culture, Media and Sports Occupations",3
"Individuals","1 - 13","S01010802","Business and Public Service Associate Professionals",11
"Individuals","1 - 13","S01010802","Administrative and Secretarial Occupations - Total",22
"Individuals","1 - 13","S01010802","Administrative Occupations",20
"Individuals","1 - 13","S01010802","Secretarial and related Occupations",2
"Individuals","1 - 13","S01010802","Skilled Trade Occupations - Total",39
"Individuals","1 - 13","S01010802","Skilled Agriculture and related Trades",0
"Individuals","1 - 13","S01010802","Skilled Metal, Electrical and Electronic Trades",14
"Individuals","1 - 13","S01010802","Skilled Construction and Building Trades",13
"Individuals","1 - 13","S01010802","Textiles, Printing and Other Skilled Trades",10
"Individuals","1 - 13","S01010802","Caring, Leisure and Other Service Occupations - Total",17
"Individuals","1 - 13","S01010802","Caring Personal Service Occupations",10
"Individuals","1 - 13","S01010802","Leisure, Travel and Related Personal Service",7
"Individuals","1 - 13","S01010802","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010802","Sales and Customer Service Occupations - Total",24
"Individuals","1 - 13","S01010802","Sales Occupations",19
"Individuals","1 - 13","S01010802","Customer Service Occupations",5
"Individuals","1 - 13","S01010802","Process, Plant and Machine Operatives - Total",22
"Individuals","1 - 13","S01010802","Process, Plant and Machine Operatives",17
"Individuals","1 - 13","S01010802","Transport and Mobile machine Drivers and Operatives",5
"Individuals","1 - 13","S01010802","Elementary Occupations - Total",35
"Individuals","1 - 13","S01010802","Elementary Trades and Related Occupations",15
"Individuals","1 - 13","S01010802","Elementary Administration and Service Occupations",22
"Individuals","1 - 13","S01010803","All people aged 16 and over in employment the week before the census",259
"Individuals","1 - 13","S01010803","Managers, Directors and Senior Officials - Total",12
"Individuals","1 - 13","S01010803","Corporate Managers and Directors",4
"Individuals","1 - 13","S01010803","Other Managers and Proprietors",8
"Individuals","1 - 13","S01010803","Professional Occupations - Total",41
"Individuals","1 - 13","S01010803","Science, Research, Engineering and Technology Professionals",14
"Individuals","1 - 13","S01010803","Health Professionals",6
"Individuals","1 - 13","S01010803","Teaching and Educational Professionals",10
"Individuals","1 - 13","S01010803","Business, Media and Public Service Professionals",15
"Individuals","1 - 13","S01010803","Associate Professional and Technical Occupations - Total",37
"Individuals","1 - 13","S01010803","Science, Engineering and Technology Associate Professionals",9
"Individuals","1 - 13","S01010803","Health and Social Care Associate Professionals",10
"Individuals","1 - 13","S01010803","Protective Service Occupations",8
"Individuals","1 - 13","S01010803","Culture, Media and Sports Occupations",1
"Individuals","1 - 13","S01010803","Business and Public Service Associate Professionals",11
"Individuals","1 - 13","S01010803","Administrative and Secretarial Occupations - Total",12
"Individuals","1 - 13","S01010803","Administrative Occupations",9
"Individuals","1 - 13","S01010803","Secretarial and related Occupations",1
"Individuals","1 - 13","S01010803","Skilled Trade Occupations - Total",49
"Individuals","1 - 13","S01010803","Skilled Agriculture and related Trades",6
"Individuals","1 - 13","S01010803","Skilled Metal, Electrical and Electronic Trades",16
"Individuals","1 - 13","S01010803","Skilled Construction and Building Trades",12
"Individuals","1 - 13","S01010803","Textiles, Printing and Other Skilled Trades",12
"Individuals","1 - 13","S01010803","Caring, Leisure and Other Service Occupations - Total",40
"Individuals","1 - 13","S01010803","Caring Personal Service Occupations",24
"Individuals","1 - 13","S01010803","Leisure, Travel and Related Personal Service",13
"Individuals","1 - 13","S01010803","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010803","Sales and Customer Service Occupations - Total",29
"Individuals","1 - 13","S01010803","Sales Occupations",22
"Individuals","1 - 13","S01010803","Customer Service Occupations",7
"Individuals","1 - 13","S01010803","Process, Plant and Machine Operatives - Total",16
"Individuals","1 - 13","S01010803","Process, Plant and Machine Operatives",8
"Individuals","1 - 13","S01010803","Transport and Mobile machine Drivers and Operatives",4
"Individuals","1 - 13","S01010803","Elementary Occupations - Total",31
"Individuals","1 - 13","S01010803","Elementary Trades and Related Occupations",7
"Individuals","1 - 13","S01010803","Elementary Administration and Service Occupations",24
"Individuals","1 - 13","S01010804","All people aged 16 and over in employment the week before the census",278
"Individuals","1 - 13","S01010804","Managers, Directors and Senior Officials - Total",24
"Individuals","1 - 13","S01010804","Corporate Managers and Directors",9
"Individuals","1 - 13","S01010804","Other Managers and Proprietors",11
"Individuals","1 - 13","S01010804","Professional Occupations - Total",53
"Individuals","1 - 13","S01010804","Science, Research, Engineering and Technology Professionals",24
"Individuals","1 - 13","S01010804","Health Professionals",7
"Individuals","1 - 13","S01010804","Teaching and Educational Professionals",10
"Individuals","1 - 13","S01010804","Business, Media and Public Service Professionals",10
"Individuals","1 - 13","S01010804","Associate Professional and Technical Occupations - Total",55
"Individuals","1 - 13","S01010804","Science, Engineering and Technology Associate Professionals",21
"Individuals","1 - 13","S01010804","Health and Social Care Associate Professionals",7
"Individuals","1 - 13","S01010804","Protective Service Occupations",8
"Individuals","1 - 13","S01010804","Culture, Media and Sports Occupations",9
"Individuals","1 - 13","S01010804","Business and Public Service Associate Professionals",12
"Individuals","1 - 13","S01010804","Administrative and Secretarial Occupations - Total",24
"Individuals","1 - 13","S01010804","Administrative Occupations",17
"Individuals","1 - 13","S01010804","Secretarial and related Occupations",8
"Individuals","1 - 13","S01010804","Skilled Trade Occupations - Total",40
"Individuals","1 - 13","S01010804","Skilled Agriculture and related Trades",2
"Individuals","1 - 13","S01010804","Skilled Metal, Electrical and Electronic Trades",17
"Individuals","1 - 13","S01010804","Skilled Construction and Building Trades",12
"Individuals","1 - 13","S01010804","Textiles, Printing and Other Skilled Trades",9
"Individuals","1 - 13","S01010804","Caring, Leisure and Other Service Occupations - Total",16
"Individuals","1 - 13","S01010804","Caring Personal Service Occupations",16
"Individuals","1 - 13","S01010804","Leisure, Travel and Related Personal Service",4
"Individuals","1 - 13","S01010804","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010804","Sales and Customer Service Occupations - Total",22
"Individuals","1 - 13","S01010804","Sales Occupations",15
"Individuals","1 - 13","S01010804","Customer Service Occupations",4
"Individuals","1 - 13","S01010804","Process, Plant and Machine Operatives - Total",22
"Individuals","1 - 13","S01010804","Process, Plant and Machine Operatives",17
"Individuals","1 - 13","S01010804","Transport and Mobile machine Drivers and Operatives",6
"Individuals","1 - 13","S01010804","Elementary Occupations - Total",18
"Individuals","1 - 13","S01010804","Elementary Trades and Related Occupations",4
"Individuals","1 - 13","S01010804","Elementary Administration and Service Occupations",15
"Individuals","1 - 13","S01010805","All people aged 16 and over in employment the week before the census",418
"Individuals","1 - 13","S01010805","Managers, Directors and Senior Officials - Total",28
"Individuals","1 - 13","S01010805","Corporate Managers and Directors",12
"Individuals","1 - 13","S01010805","Other Managers and Proprietors",17
"Individuals","1 - 13","S01010805","Professional Occupations - Total",73
"Individuals","1 - 13","S01010805","Science, Research, Engineering and Technology Professionals",24
"Individuals","1 - 13","S01010805","Health Professionals",20
"Individuals","1 - 13","S01010805","Teaching and Educational Professionals",14
"Individuals","1 - 13","S01010805","Business, Media and Public Service Professionals",18
"Individuals","1 - 13","S01010805","Associate Professional and Technical Occupations - Total",77
"Individuals","1 - 13","S01010805","Science, Engineering and Technology Associate Professionals",19
"Individuals","1 - 13","S01010805","Health and Social Care Associate Professionals",10
"Individuals","1 - 13","S01010805","Protective Service Occupations",14
"Individuals","1 - 13","S01010805","Culture, Media and Sports Occupations",4
"Individuals","1 - 13","S01010805","Business and Public Service Associate Professionals",28
"Individuals","1 - 13","S01010805","Administrative and Secretarial Occupations - Total",33
"Individuals","1 - 13","S01010805","Administrative Occupations",26
"Individuals","1 - 13","S01010805","Secretarial and related Occupations",10
"Individuals","1 - 13","S01010805","Skilled Trade Occupations - Total",46
"Individuals","1 - 13","S01010805","Skilled Agriculture and related Trades",0
"Individuals","1 - 13","S01010805","Skilled Metal, Electrical and Electronic Trades",25
"Individuals","1 - 13","S01010805","Skilled Construction and Building Trades",13
"Individuals","1 - 13","S01010805","Textiles, Printing and Other Skilled Trades",10
"Individuals","1 - 13","S01010805","Caring, Leisure and Other Service Occupations - Total",39
"Individuals","1 - 13","S01010805","Caring Personal Service Occupations",30
"Individuals","1 - 13","S01010805","Leisure, Travel and Related Personal Service",7
"Individuals","1 - 13","S01010805","Community and Civil Enforcement Occupations",0
"Individuals","1 - 13","S01010805","Sales and Customer Service Occupations - Total",34
"Individuals","1 - 13","S01010805","Sales Occupations",28
"Individuals","1 - 13","S01010805","Customer Service Occupations",6
"Individuals","1 - 13","S01010805","Process, Plant and Machine Operatives - Total",30
"Individuals","1 - 13","S01010805","Process, Plant and Machine Operatives",22
"Individuals","1 - 13","S01010805","Transport and Mobile machine Drivers and Operatives",8
"Individuals","1 - 13","S01010805","Elementary Occupations - Total",59
"Individuals","1 - 13","S01010805","Elementary Trades and Related Occupations",14
"Individuals","1 - 13","S01010805","Elementary Administration and Service Occupations",44
"Individuals","1 - 13","S01010806","All people aged 16 and over in employment the week before the census",364
