lat,lng,cat
53.406812,-1.452424,shoplifting
53.412621,-1.450996,burglary_biz
53.405822,-1.512349,burglary_biz
53.405089,-1.508943,burglary_biz
53.394017,-1.455385,burglary_biz
53.394142,-1.469158,robbery_biz
53.391641,-1.466603,robbery_biz
53.41218,-1.441027,burglary_biz
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.389639,-1.457193,shoplifting
53.390017,-1.459466,theft_person
53.391148,-1.461031,burglary_biz
53.391251,-1.475976,burglary_biz
53.391251,-1.475976,robbery_biz
53.387642,-1.464849,theft_person
53.406792,-1.438465,burglary_biz
53.404284,-1.444184,burglary_biz
53.404751,-1.534337,burglary_biz
53.392341,-1.532984,robbery_biz
53.392341,-1.532984,shoplifting
53.393722,-1.501886,shoplifting
53.398109,-1.50985,burglary_biz
53.398109,-1.50985,burglary_biz
53.398109,-1.50985,burglary_biz
53.391651,-1.524435,burglary_biz
53.392377,-1.52166,burglary_biz
53.389382,-1.48251,shoplifting
53.389382,-1.48251,shoplifting
53.389382,-1.48251,shoplifting
53.389382,-1.48251,shoplifting
53.389382,-1.48251,shoplifting
53.383228,-1.483065,robbery_biz
53.391522,-1.486634,burglary_biz
53.394665,-1.488175,shoplifting
53.394665,-1.488175,shoplifting
53.388264,-1.432198,burglary_biz
53.389172,-1.409963,robbery_biz
53.386002,-1.412307,robbery_biz
53.385339,-1.507955,shoplifting
53.385339,-1.507955,shoplifting
53.387259,-1.498984,burglary_biz
