lat,lng,cat
51.485891,-2.631757,burglary_biz
51.475234,-2.641977,burglary_biz
51.483561,-2.585195,robbery_biz
51.479983,-2.588562,burglary_biz
51.478955,-2.580226,shoplifting
51.478955,-2.580226,shoplifting
51.478955,-2.580226,shoplifting
51.480393,-2.612227,shoplifting
51.478198,-2.610685,burglary_biz
51.476864,-2.611258,burglary_biz
51.481408,-2.601901,burglary_biz
51.4806,-2.601717,burglary_biz
51.476889,-2.606449,burglary_biz
51.476604,-2.519778,burglary_biz
51.474693,-2.518806,burglary_biz
51.479733,-2.517826,robbery_biz
51.479367,-2.515043,robbery_biz
51.480016,-2.518837,robbery_biz
51.474935,-2.542753,burglary_biz
51.476081,-2.53993,robbery_biz
51.474103,-2.549539,burglary_biz
51.474003,-2.557471,robbery_biz
51.466367,-2.550223,robbery_biz
51.473193,-2.59072,shoplifting
51.473193,-2.59072,shoplifting
51.470464,-2.531441,burglary_biz
51.467334,-2.535609,burglary_biz
51.467334,-2.535609,burglary_biz
51.470235,-2.536435,theft_person
51.468413,-2.52373,burglary_biz
51.471617,-2.523004,shoplifting
51.471617,-2.523004,shoplifting
51.471617,-2.523004,shoplifting
51.471617,-2.523004,shoplifting
51.471617,-2.523004,shoplifting
51.471617,-2.523004,shoplifting
51.471617,-2.523004,shoplifting
51.465428,-2.607607,burglary_biz
51.463598,-2.608345,burglary_biz
51.465005,-2.609762,shoplifting
51.46998,-2.610575,burglary_biz
51.468419,-2.613275,shoplifting
51.466229,-2.607358,burglary_biz
51.464997,-2.596948,shoplifting
51.460809,-2.592979,burglary_biz
51.459755,-2.593325,burglary_biz
51.459755,-2.593325,burglary_biz
51.460978,-2.593283,burglary_biz
51.456685,-2.586981,robbery_biz
51.458559,-2.58974,robbery_biz
51.459122,-2.594036,robbery_biz
51.456685,-2.586981,robbery_biz
51.45821,-2.587749,robbery_biz
51.45821,-2.587749,robbery_biz
51.459122,-2.594036,robbery_biz
51.45821,-2.587749,robbery_biz
51.45821,-2.587749,robbery_biz
51.459122,-2.594036,shoplifting
51.457668,-2.586303,shoplifting
51.459122,-2.594036,shoplifting
51.45821,-2.587749,shoplifting
51.458559,-2.58974,shoplifting
51.458559,-2.58974,shoplifting
51.459122,-2.594036,shoplifting
51.457668,-2.586303,shoplifting
51.45821,-2.587749,shoplifting
51.457668,-2.586303,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.457668,-2.586303,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.458559,-2.58974,shoplifting
51.459122,-2.594036,shoplifting
51.456685,-2.586981,shoplifting
51.458559,-2.58974,shoplifting
51.459122,-2.594036,shoplifting
51.456685,-2.586981,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.457668,-2.586303,shoplifting
51.45821,-2.587749,shoplifting
51.45821,-2.587749,shoplifting
51.459122,-2.594036,shoplifting
51.457668,-2.586303,shoplifting
51.457668,-2.586303,shoplifting
51.459122,-2.594036,shoplifting
51.459122,-2.594036,shoplifting
51.45821,-2.587749,theft_person
51.45665,-2.607936,shoplifting
51.463871,-2.517862,burglary_biz
51.466398,-2.51386,shoplifting
51.466398,-2.51386,shoplifting
51.46475,-2.51423,shoplifting
51.46475,-2.51423,shoplifting
51.466398,-2.51386,shoplifting
51.46475,-2.51423,shoplifting
51.461681,-2.516988,burglary_biz
51.461117,-2.518609,burglary_biz
51.46107,-2.533002,burglary_biz
51.461513,-2.53449,shoplifting
51.460028,-2.540691,burglary_biz
51.463457,-2.541796,burglary_biz
51.46336,-2.545423,burglary_biz
51.461923,-2.526864,robbery_biz
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.460989,-2.531144,shoplifting
51.459096,-2.555289,shoplifting
51.456903,-2.556961,burglary_biz
51.459436,-2.55381,shoplifting
51.459436,-2.55381,shoplifting
51.45903,-2.548336,shoplifting
51.464585,-2.622538,burglary_biz
51.464733,-2.620121,robbery_biz
51.459506,-2.617258,burglary_biz
51.454444,-2.620232,robbery_biz
51.454444,-2.620232,shoplifting
51.454619,-2.525947,burglary_biz
51.454619,-2.525947,robbery_biz
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.454619,-2.525947,shoplifting
51.449781,-2.52402,burglary_biz
51.44945,-2.61446,burglary_biz
51.454828,-2.545206,shoplifting
51.454828,-2.545206,shoplifting
51.453064,-2.541587,burglary_biz
51.440886,-2.555787,burglary_biz
51.440886,-2.555787,robbery_biz
51.443407,-2.56635,shoplifting
51.440864,-2.556535,shoplifting
51.447077,-2.556683,burglary_biz
51.445664,-2.614424,burglary_biz
51.440716,-2.6206,shoplifting
51.442234,-2.630593,shoplifting
51.440733,-2.610027,burglary_biz
51.440729,-2.609106,robbery_biz
51.440733,-2.610027,robbery_biz
51.440733,-2.610027,shoplifting
51.44562,-2.609142,shoplifting
51.442396,-2.613517,shoplifting
51.442396,-2.613517,shoplifting
51.442396,-2.613517,shoplifting
51.44562,-2.609142,shoplifting
51.438265,-2.621158,burglary_biz
51.438012,-2.619558,burglary_biz
51.438012,-2.619558,robbery_biz
51.438012,-2.619558,robbery_biz
51.438265,-2.621158,shoplifting
51.445331,-2.602505,burglary_biz
51.445446,-2.601068,robbery_biz
51.442329,-2.578984,shoplifting
51.438339,-2.584055,burglary_biz
51.446862,-2.541053,burglary_biz
51.440574,-2.537928,robbery_biz
51.440574,-2.537928,shoplifting
51.43758,-2.531966,burglary_biz
51.432617,-2.539951,burglary_biz
51.432617,-2.539951,shoplifting
51.4328,-2.610554,burglary_biz
51.432599,-2.612752,theft_person
51.429671,-2.603579,burglary_biz
51.432965,-2.604558,shoplifting
51.444722,-2.585907,burglary_biz
51.444172,-2.593396,robbery_biz
51.443759,-2.595117,robbery_biz
51.443759,-2.595117,shoplifting
51.443759,-2.595117,shoplifting
51.443759,-2.595117,shoplifting
51.446148,-2.583162,shoplifting
51.443759,-2.595117,shoplifting
51.441578,-2.601319,burglary_biz
51.442789,-2.5985,burglary_biz
51.442789,-2.5985,burglary_biz
51.444391,-2.598075,burglary_biz
51.443537,-2.598021,robbery_biz
51.441518,-2.599088,robbery_biz
51.44087,-2.602734,shoplifting
51.44087,-2.602734,shoplifting
51.439345,-2.602009,theft_person
51.436433,-2.589311,robbery_biz
51.434803,-2.593289,shoplifting
51.434803,-2.593289,shoplifting
51.434782,-2.611444,burglary_biz
51.437721,-2.622014,robbery_biz
51.43556,-2.617396,robbery_biz
51.428518,-2.575213,robbery_biz
51.434927,-2.568446,shoplifting
51.43503,-2.565657,burglary_biz
51.436308,-2.554063,burglary_biz
51.43878,-2.561819,burglary_biz
51.443034,-2.559813,robbery_biz
51.443034,-2.559813,shoplifting
51.443034,-2.559813,shoplifting
51.433161,-2.554097,robbery_biz
51.433161,-2.554097,shoplifting
51.42676,-2.542383,burglary_biz
51.429289,-2.543837,robbery_biz
51.429289,-2.543837,shoplifting
51.429289,-2.543837,shoplifting
51.429289,-2.543837,shoplifting
51.429289,-2.543837,shoplifting
51.420509,-2.583957,burglary_biz
51.427229,-2.581339,robbery_biz
51.424949,-2.5734,robbery_biz
51.433431,-2.578339,robbery_biz
51.430567,-2.575484,robbery_biz
51.433431,-2.578339,shoplifting
51.41845,-2.592718,robbery_biz
51.418334,-2.589164,shoplifting
51.425729,-2.612905,robbery_biz
51.425729,-2.612905,robbery_biz
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.425729,-2.612905,shoplifting
51.420802,-2.629665,robbery_biz
51.417852,-2.619745,burglary_biz
51.414331,-2.585906,robbery_biz
51.413835,-2.570346,shoplifting
51.413835,-2.570346,shoplifting
51.413835,-2.570346,shoplifting
51.423014,-2.575533,robbery_biz
51.41045,-2.607999,robbery_biz
51.417131,-2.606304,burglary_biz
51.416344,-2.602009,robbery_biz
51.415331,-2.597955,shoplifting
51.416344,-2.602009,shoplifting
51.415331,-2.597955,shoplifting
51.418205,-2.615954,shoplifting
51.415848,-2.553111,burglary_biz
51.413796,-2.559183,shoplifting
51.411942,-2.551913,burglary_biz
51.412306,-2.547072,robbery_biz
51.412306,-2.547072,robbery_biz
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
